Graduate/professional standing,FOOD SCI 875,"
New graduate and courses of current interest. Enroll Info: None
",1-3,SPECIAL TOPICS
Graduate/professional standing,FOOD SCI 900,"
Research literature and current departmental research. Enroll Info: None
",1,SEMINAR ADVANCED
Graduate/professional standing,FOOD SCI 990,"
Enroll Info: None
",1-12,RESEARCH
None,FRENCH 101,"
For students with no previous training in the language; oral practice and conversation, grammar, reading, vocabulary building, and study of French and Francophone cultures. Enroll Info: None
",4,FIRST SEMESTER FRENCH
None,FRENCH 102,"
Continuation of FRENCH 101. Enroll Info: FRENCH 101 or appropriate score on placement exam. Open to Freshmen
",4,SECOND SEMESTER FRENCH
"ITALIAN 204, SPANISH 204, or PORTUG 202",FRENCH 201,"
Accelerated development of oral, reading and writing skills up to a level equivalent to that of the end of second semester French (102). Instruction draws on features shared by Romance languages, with focus on distinctions particular to French. No previous knowledge of French is required. Enroll Info: None
",4,FRENCH FOR SPEAKERS OF OTHER ROMANCE LANGUAGES
None,FRENCH 203,"
Oral practice and conversation, grammar review, reading, vocabulary expansion, creative writing and study of French and Francophone cultures. Enroll Info: FRENCH 102 or appropriate score on placement exam. Open to Freshmen
",4,THIRD SEMESTER FRENCH
None,FRENCH 204,"
Continuation of FRENCH 203 with more advanced materials. Enroll Info: FRENCH 203 or appropriate score on placement exam. Open to Fr
",4,FOURTH SEMESTER FRENCH
None,FRENCH 210,"
This course considers novels, plays, essays, and films (in translation) written by gay and lesbian authors in 20th-century France.  It traces developments in narrative and in sexual identity to show how the articulation of sexual difference influenced 20th-century literature and culture.  FR210 is an introductory course in an interdisciplinary area of French studies.  Taught in English. Enroll Info: None
",3,SEXUALITY AND GENDER IN 20TH-CENTURY FRENCH LITERATURE
None,FRENCH 211,"
An introductory course in an interdisciplinary area of French studies. Taught in English. Enroll Info: None
",3,FRENCH INTERDISCIPLINARY STUDIES
None,FRENCH/​AFRICAN  216,"
Modern and contemporary topics in the African francophone world, which includes both the African continent and the African diaspora. Taught in English. Enroll Info: None
",3,MODERN AND CONTEMPORARY FRANCOPHONE TOPICS
None,FRENCH 227,"
Development of oral and written skills, based on reading and discussion of contemporary socio-cultural topics. Enroll Info: Placement test recommendation. Open to Fr  entering stdts only
",3,EXPLORING FRENCH: INTERMEDIATE-LEVEL COURSE FOR ENTERING STUDENTS
None,FRENCH 228,"
Enhance writing and speaking proficiency through cultural readings on France and  the francophone world. Review of grammar and focus on more complex grammatical structures. A required prerequisite for the French major. Enroll Info: FRENCH 204 or 227 or consent of department. Open to Freshmen
",3-4,INTERMEDIATE LANGUAGE AND CULTURE
None,FRENCH 240,"
Explores debates associated with the colonial and the postcolonial in or other Francophone countries through literature, film, and culture. Taught in English. Enroll Info: None
",3,IMMIGRATION AND EXPRESSION
None,FRENCH 248,"
An introduction to French colonialism in the New World and its effects on African-American, Afro-Creole, Native American, Franco-American, Cajun, and Caribbean diasporan communities in the U.S. through literature, history, and culture. Taught in English. Enroll Info: None
",3,ETHNIC STUDIES IN THE FRENCH/FRANCOPHONE WORLD(S)
None,FRENCH 271,"
An introduction to reading and analyzing literary works, with special emphasis on the development of writing skills in French. The program will concentrate on shorter works from the major genres of French literature, and prepare students for future study of literature. Enroll Info: FRENCH 228 or cons of department. Open to Fr
",3-4,INTRODUCTION TO LITERARY ANALYSIS
Consent of instructor,FRENCH 298,"
Enroll Info: Jr st. Graded on a N basis. Requires cons inst
",1-3,DIRECTED STUDY
Consent of instructor,FRENCH 299,"
Enroll Info: Jr st. Graded on a lettered basis; requires cons inst
",1-3,DIRECTED STUDY
None,FRENCH 301,"
Open during the fall semester to residents of the French House and non-resident students. Non-residents attend four or five lunches per week at the French House. For more information, consult the department. Enroll Info: FRENCH 203
",1,PRACTICAL FRENCH CONVERSATION
None,FRENCH 302,"
Open during the spring semester to residents of the French House and non-resident students. Non-residents attend four or five lunches per week at the French House. For more information, consult the department. Enroll Info: FRENCH 203
",1,PRACTICAL FRENCH CONVERSATION
None,FRENCH 311,"
Trains students to write essays on a variety of topics, using different registers of French, and work to correct pronunciation and improve conversation skills. Enroll Info: FRENCH 228
",3,ADVANCED COMPOSITION AND CONVERSATION
None,FRENCH 312,"
Develops students' writing and oral expression at an advanced level through writing and discussion of internet journalism, translation, or creative genres. Enroll Info: FRENCH 228
",3,ADVANCED ORAL AND WRITTEN EXPRESSION: WRITING ACROSS THE HUMANITIES
FRENCH 228 or 311,FRENCH/​INTL BUS  313,"
Study and analysis of the culture and sociology of professional environments in the French and Francophone worlds, including government, international organizations, NGO's and business. Students develop communication skills through interactive teaching methods in multimedia labs. Enroll Info: None
",3,PROFESSIONAL COMMUNICATION AND CULTURE IN THE FRANCOPHONE WORLD
"FRENCH 228, 311, or INTL BUS/​FRENCH  313",FRENCH/​INTL BUS  314,"
Cultural study of contemporary Francophone Africa, focusing on issues in government, organizations and enterprise. Exploration of cultural and professional relations between Francophone Africa and France, the European Union, and the United States. Enroll Info: None
",3,"CONTEMPORARY ISSUES IN GOVERNMENT, ORGANIZATIONS, AND ENTERPRISE"
"FRENCH 228, INTL BUS/​FRENCH  313, or 314",FRENCH/​INTL BUS  315,"
In-depth study, from interdisciplinary perspectives, of key aspects of technical French language for the professions and business, together with an exploration of the history, sociology, and culture of professional environments in the French and Francophone worlds. Enroll Info: None
",3,ADVANCED INTERDISCIPLINARY STUDIES IN PROFESSIONAL COMMUNICATION
None,FRENCH 316,"
A repeatable course used exclusively as an equivalent for advanced-level (post FRENCH 228) French language courses taken as part of a study abroad program. Enroll Info: None
",2-6,STUDY ABROAD: ADVANCED FRENCH LANGUAGE
None,FRENCH 321,"
Introduction to important literary works from the medieval era to the French Revolution. Classes conducted in French. Enroll Info: FRENCH 271
",3,"INTRODUCTION TO MEDIEVAL, RENAISSANCE, AND EARLY MODERN LITERATURE"
None,FRENCH 322,"
Introduction to important literary works of modernity (from the French Revolution to the twenty-first century). Classes conducted in French. Enroll Info: FRENCH 271
",3,INTRODUCTION TO LITERATURE OF MODERNITY
None,FRENCH 325,"
Aspects of French culture as manifested in painting, photography, film or other visual media in relation to literature. Enroll Info: FRENCH 321-322
",3,VISUAL CULTURE IN FRENCH/FRANCOPHONE STUDIES
None,FRENCH 347,"
An introduction to the political, social, intellectual, artistic and literary development of French culture, from its origins to the French Revolution (1789). Enroll Info: FRENCH 321 or 322
",3,"INTRODUCTION TO MEDIEVAL, RENAISSANCE, AND EARLY MODERN CIVILIZATION"
None,F&W ECOL 1,"
Full-time off-campus work experience which combines classroom theory with practical knowledge of operations to provide students with a background upon which to base a professional career. Students receive credit only for the term in which they are actively enrolled and working. The same work experience may not count towards credit in F&amp;W ECOL 399. Enroll Info: So st, and consent of supervising instructor and academic advisor.
",1,COOPERATIVE EDUCATION/CO-OP IN FOREST & WILDLIFE ECOLOGY
None,F&W ECOL 100,"
Relationship of humans to forest resources. Roles of the forester in manipulating the forest environment to produce goods and services desired by contemporary society. Current issues in forest resource management and policy, with emphasis on the relation to environmental quality and natural resources. Enroll Info: None
",2,INTRODUCTION TO FORESTRY
Declared in Wildlife Ecology major,F&W ECOL 101,"
Introduction to the Wildlife Ecology major and the profession of wildlife management/conservation. Emphasis on preparing students for a successful career. Enroll Info: None
",1,ORIENTATION TO WILDLIFE ECOLOGY
None,F&W ECOL 110,"
A general survey course of wildlife and wildlife conservation for non-majors.  Basic characteristics and management of wildlife populations and habitats.  Human perceptions and interactions with wildlife.  Current issues in wildlife management and conservation. Enroll Info: None
",3,"LIVING WITH WILDLIFE - ANIMALS, HABITATS, AND HUMAN INTERACTIONS"
None,F&W ECOL 230,"
An overview of outdoor recreation definition; concepts; behaviors; motivation; and trends relative to agencies with responsibilities for the management of protected areas such as parks and public lands. Enroll Info: None
",1,INTRODUCTION TO RESOURCE BASED RECREATION
None,F&W ECOL/​C&E SOC/​SOC  248,"
Introduces the concerns and principles of sociology  through examination of human interaction with the natural environment. Places environmental issues such as resource depletion, population growth, food production, environmental regulation, and sustainability in national and global perspectives. Enroll Info: None
",3,"ENVIRONMENT, NATURAL RESOURCES, AND SOCIETY"
None,F&W ECOL/​BOTANY  250,"
Provides an overview of the geography, ecology, and economic importance of the world's forest biomes. Learn how climate influences vegetation and, in-turn, how forests impact global climate. Meet scientists working to understand the astounding biodiversity and ecological complexity of forest ecosystems, and how these ecosystems support human life. Discuss the threats to forest ecosystems around the world, and hear from the people trying to protect them. Emphasizes the forest resources and services upon which humans depend, and how we can maintain these resources into the future. Analyze the idea of ""sustainability"" when it comes to forest management, hear alternative viewpoints about what this word means, and discuss potential trade-offs and conflicts. Look at the many real-world programs in place at the global, national, and local level to sustainably manage forests. Enroll Info: None
",2,FORESTS AND HUMANS: FROM THE MIDWEST TO MADAGASCAR
Consent of instructor,F&W ECOL 289,"
Enroll Info: Enrolled in the CALS Honors Program  Sophomore or Junior standing. INTER-AG 288
",1-2,HONORS INDEPENDENT STUDY
