to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,specia
4678,,1.00,P ED CONF,Physical Education-Coed (Professional) Confer,RTH 218,4672,,Prg Dv-Sp Olympics,
4678,,2.00-3.00,P ED CONF,Physical Education-Coed (Professional) Confer,RTH 225,4672,,Inovtv Act-Thr Rec,8
4678,,3.00,P ED CONF,Physical Education-Coed (Professional) Confer,RTH 250,4672,,Intro to Therapeutic Recre,
4678,,1.00-2.00,P ED CONF,Physical Education-Coed (Professional) Confer,RTH 260,4672,,Asst Dev&Resrc/Therap Rec,8
4678,,1.00-2.00,P ED CONF,Physical Education-Coed (Professional) Confer,RTH 265,4672,,Pract Consdrtn Rth,8
4678,L,2.00,TED 150,Efficient Reading,RDG 105,4672,,Developmental Reading,
4678,,4.00,HEAL EL,Health Education Elective,SHE 210,4672,,Intro Coord School Health Prog,
4678,,2.00,HEAL EL,Health Education Elective,SHE 252,4672,,Intro Content in Hed,
4678,L,3.00,HEAL EL,Health Education Elective,SAH 105,4672,,Hlth Well& Disease,
4678,,1.00,GEN EL,General Elective,SAH 160,4672,,Science Success,
4678,,3.00,P ED CONF,Physical Education-Coed (Professional) Confer,REC 100,4672,,Foundations of Rec,
4678,,3.00,P ED CONF,Physical Education-Coed (Professional) Confer,REC 200,4672,,Prog Leadrshp Rec Activities,
4678,,3.00,P ED CONF,Physical Education-Coed (Professional) Confer,REC 201,4672,,Outdoor Adventure Leadership,
4678,,2.00,P ED CONF,Physical Education-Coed (Professional) Confer,REC 202,4672,,Leisure Nature Contemp Exp,
4678,,3.00,P ED CONF,Physical Education-Coed (Professional) Confer,REC 204,4672,,Intro to Outdoor Education,
4678,,2.00,P ED CONF,Physical Education-Coed (Professional) Confer,REC 205,4672,,Camp Leadership,
4678,,2.00,P ED CONF,Physical Education-Coed (Professional) Confer,REC 206,4672,,Wldrns Ethcs/Safty,
4678,,1.00,GEN EL,General Elective,REC 207,4672,,Exp Educ: Intro Ropes Course,
4678,,4.00,RUSS EL,Modern Language-Russian Elective,RUS 101,4672,,Elem Russian I,
4678,L,4.00,RUSS EL,Modern Language-Russian Elective,RUS 102,4672,,Elem Russian II,
4678,L,4.00,RUSS EL,Modern Language-Russian Elective,RUS 201,4672,,Interm Russian I,
4678,L,4.00,RUSS EL,Modern Language-Russian Elective,RUS 202,4672,,Interm Russian II,
4678,L,2.00,COMS 105,Intro to Theatre & Drama,THA 110,4672,HF,Theatre Apprec,202
4678,L,2.00,COMS 105,Intro to Theatre & Drama,THA 111,4672,HF,Theatre Apprec,202
4678,L,3.00,COMS 121,Acting I:  Basic Techniques,THA 211,4672,,Mvmt&Voice For Stg,
4678,,4.00,COMS EL,Communication Studies Elective,THA 212,4672,,Fund of Play Prod,
4678,L,3.00,COMS 132,Theatre Makeup,THA 213,4672,,Stage Makeup,
4678,,3.00,COMS EL,Communication Studies Elective,THA 214,4672,,Rdgs in Drama I,
4678,,3.00,COMS EL,Communication Studies Elective,THA 215,4672,,Rdgs in Drama II,
4678,,3.00,COMS EL,Communication Studies Elective,THA 217,4672,,Thry-Tq Thtre Dsgn,
4678,L,3.00,COMS 231,Stage Tech & Scene Painting,THA 218,4672,,Stagecraft,
4678,,3.00,COMS EL,Communication Studies Elective,THA 219,4672,,Costume Crafts,
4678,L,3.00,COMS 121,Acting I:  Basic Techniques,THA 220,4672,,Acting I:Fundmntls,
4678,,3.00,COMS EL,Communication Studies Elective,THA 221,4672,,Movement For Stage,
4678,L,3.00,COMS 222,Voice & Articulation,THA 222,4672,,Voice & Diction,
4678,,3.00,COMS EL,Communication Studies Elective,THA 230,4672,,Theatre Foundation,
4678,L,3.00,COMS 231,Stage Tech & Scene Painting,THA 231,4672,,Stagecraft,
4678,U,3.00,COMS 332,Stage Costuming,THA 232,4672,,Costume Crafts,
4678,L,3.00,COMS 131,Design For Theatre,THA 240,4672,,Rendering For Theatre,
4678,L,3.00,COMS 232,"Makeup Theatre, Film & Video",THA 241,4672,,Stage Makeup,
4678,,3.00,COMS EL,Communication Studies Elective,THA 250,4672,,Theatre Studies 1,
4678,,3.00,COMS EL,Communication Studies Elective,THA 251,4672,,Theatre Studies II,
4678,L,1.00,COMS EL,Communication Studies Elective,THA 260,4672,,Partic-Arts Activ,
4678,,1.00,COMS EL,Communication Studies Elective,THA 261,4672,,Partic-Arts Actv,
4678,,3.00,COMS EL,Communication Studies Elective,THA 290,4672,,Stage Management,
4678,L,4.00,SPAN 101,Beginning Spanish I,SPA 101,4672,CS,Elementary Spanish I,214
4678,L,4.00,SPAN 102,Beginning Spanish II,SPA 102,4672,,Elementary Spanish II,
4678,,3.00,HUM EL,Humanities Elective,SPA 200,4672,,The Medieval World,
4678,L,4.00,SPAN 201,Intermediate Spanish I,SPA 201,4672,,Intermediate Spanish I,
4678,L,4.00,SPAN 202,Intermediate Spanish II,SPA 202,4672,,Interm Spanish II,
4678,L,1.00,UNIV 160,Freshman Seminar,UWL 100,4672,,1st Year Seminar,
4678,L,3.00,WGST 200,Intro Women&Gender Studies (D),WGS 100,4672,,Gend Race Cls in America (Es),
4678,,3.00,WGST EL,Women & Gender Studies Elective,WGS 210,4672,,Womens Voices/Culture (Es),
4678,,3.00,WGST EL,Women & Gender Studies Elective,WGS 220,4672,,Women/Lrng/Knowldg,
4678,,3.00,WMST EL,Women's Studies Elective,WGS 230,4672,D,Womens Div: Race/Clss/Clt (Es),
4678,,3.00,WGST EL,Women & Gender Studies Elective,WGS 240,4672,,Contemporary Women's Issues,
4678,,1.00-3.00,WGST EL,Women & Gender Studies Elective,WGS 250,4672,,Topics in Women's Studies,8
4678,,1.00,WGST EL,Women & Gender Studies Elective,WGS 255,4672,,Women in the Military,
4678,L,1.00-3.00,WMST EL,Women's Studies Elective,WGS 259,4672,,Girls and Women in Sport,8
4678,L,3.00,WMST EL,Women's Studies Elective,WGS 260,4672,,Womn-Wis & Midwst,
4678,,3.00,WGST EL,Women & Gender Studies Elective,WGS 270,4672,,Women & Friendship,
9999,L,3.00,ANT 100,Intro to General Anthro,ANT 101,4672,SS,Human Nature/Human Culture,
9999,L,4.00,ANT 105,Intro to Biological Anthro,ANT 102,4672,"LS,NS",Intro to Physical Anthropology,
9999,L,3.00,ANT EL,Anthropology Elective,ANT 202,4672,SS,Contemporary Global Issues,
9999,L,3.00,ANT EL,Anthropology Elective,ANT 203,4672,,Culture and Ecolgy,
9999,L,3.00,ANT EL,Anthropology Elective,ANT 221,4672,SS,Anth-Global Issues,
9999,L,3.00,ANT EL,Anthropology Elective,ANT 245,4672,SS,Peop Cult Latin Am,
9999,L,3.00,ANT 250,Women: Cross-Cult Perspectv,ANT 250,4672,SS,Women and Society,
9999,L,3.00,ANT EL,Anthropology Elective,ANT 285,4672,SS,Arch Mex & Ctrl Am,
4678,L,3.00,SOCI 100,Introduction to Sociology,SOC 100,4672,"UCTA,SB",Intro Sociology,22
4678,L,3.00,SOCI 100,Introduction to Sociology,SOC 110,4672,UCTA,Introduction to Sociology,22
4678,L,3.00,SOCI 240,Contemp Social Problems,SOC 120,4672,,Social Problems,
4678,,3.00,SOCI EL,Sociology Elective,SOC 200,4672,,Foundations of Soc Analysis,
4678,L,3.00,ANTH 207,Anthro & Global Issues,SOC 202,4672,,Contemporary Global Issues,
4678,U,3.00,SOCI 323,Sociology of Family,SOC 212,4672,,Marriage & Family,
4678,,3.00,SOCI EL,Sociology Elective,SOC 216,4672,,Society & Schools,
4678,L,3.00,SOCI 225,Race & Ethnicity (D),SOC 224,4672,D,Racial&Cult Minrts,
4678,L,3.00,SOCI 225,Race & Ethnicity (D),SOC 225,4672,"UCTA,D",Soc of Race & Ethnicity (Es),22
4678,L,3.00,SOCI EL,Sociology Elective,SOC 240,4672,,Soc of Sport & Leisure,
4678,U,3.00,SOCI EL,Sociology Elective,SOC 260,4672,,Aging: Soci Prspct,
9999,L,3.00,BUS 201,Intro Accounting,ACC 221,4672,AP,Accounting Principles I,
9999,L,3.00,BUS 204,Managerial Account,ACC 222,4672,AP,Accounting Principles II,
9999,L,3.00,BUS EL,Business Elective,ACC 235,4672,,Survey of Accnting,
9999,L,3.00,ANT 102,Disc Past:Archlgy & Prehis Wld,ARC 100,4672,SS,Discovering Our Past,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 195,4672,SS,Archaeology,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 200,4672,SS,World Archaeology,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 203,4672,,Human Adaptations,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 204,4672,SS,Ancient Literate Civilizations,
9999,L,3.00,ANT 308,Archaeology of North Amer (Es),ARC 205,4672,"ES,SS",North American Archaeology,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 210,4672,"SS, ES",Midwest Archaeolgy,
9999,L,3.00,GEN EL,General Elective,ARC 250,4672,,Museum Studies,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 265,4672,SS,Ancient Egypt,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 275,4672,SS,Ancient Britain and Ireland,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 280,4672,SS,Archaeology of the Andes,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 285,4672,SS,Archaeology of Mex & Ctrl Amer,
9999,L,2.00,ART EL,Art Elective,APH 102,4672,FA,Photography Appreciation,
9999,L,3.00,ART 161,Introduction to Photography,APH 202,4672,AP,Black and White Photography,
9999,L,2.00,ART EL,Art Elective,APH 232,4672,AP,Photographic Composition,
9999,L,3.00,ART EL,Art Elective,APH 242,4672,AP,Digital Imaging Techniques,
9999,L,2.00,ART 180,Artist & Visual Arts,ART 102,4672,FA,Art Appreciation,
9999,L,2.00,ART 101,Introduction to Drawing,ART 103,4672,AP,Drawing,
9999,L,3.00,ART 100,Basic Art Experiences,ART 104,4672,AP,Foundations I,
9999,L,2.00,ART EL,Art Elective,ART 105,4672,AP,Crafts,
9999,L,3.00,ART EL,Art Elective,ART 106,4672,AP,Foundations II,
9999,L,2.00,ART EL,Art Elective,ART 108,4672,AP,Graphic Arts Dsign,
9999,L,2.00,ART 111,Two-Dimensional Design,ART 112,4672,AP,Two Dimnsnl Design,
9999,L,2.00,ART EL,Art Elective,ART 115,4672,AP,Graphic Arts Dsign,
9999,L,1.00-3.00,ART 291,Special Topics,ART 200,4672,*,Prspctvs in Art I,8
9999,L,3.00,ART EL,Art Elective,ART 201,4672,FA,Multicl Survey Art,
9999,L,3.00,ART EL,Art Elective,ART 202,4672,AP,Intro Grap Art Des,
9999,L,3.00,ART 201,Introduction to Life Drawing,ART 203,4672,AP,Figure Drawing,
9999,L,3.00,ART 122,Water-Based Media,ART 204,4672,AP,Watercolor Paintng,
9999,L,3.00,ART 121,Intro to Painting,ART 205,4672,AP,Intro to Painting,
9999,L,3.00,ART EL,Art Elective,ART 207,4672,,Intro to Graphic Design,
9999,L,3.00,ART EL,Art Elective,ART 208,4672,AP,New Tech/Arts,
9999,L,3.00,ART 141,Intro to Printmaking,ART 209,4672,AP,Intro Print Intagl,
9999,L,3.00,ART 241,Lithography,ART 210,4672,AP,Intro Print Lithog,
9999,L,3.00,ART 112,Three-Dimensional Design,ART 212,4672,AP,3 Dimnsnl Design,
9999,L,3.00,ART 131,Intro to Sculpture,ART 214,4672,AP,Intro to Sculpture,
9999,L,3.00,ART 231,Intermed Sculpture,ART 215,4672,AP,Interm Sculpture,
9999,L,3.00,ART 154,Intro to Ceramics,ART 216,4672,AP,Intro to Ceramics,
9999,L,3.00,ART 243,Intaglio,ART 218,4672,AP,Intro to Printmaking,
9999,L,3.00,ART EL,Art Elective,ART 220,4672,,"Intro Metals, Forge, & Raising",
9999,L,3.00,ART EL,Art Elective,ART 221,4672,AP,Introduction to Metalsmithing,
9999,L,3.00,ART 181,Surv: Ancient & Medievl,ART 231,4672,FA,Ancient Art/W Wld,
9999,L,3.00,ART EL,Art Elective,ART 232,4672,FA,Medieval Art/W Wld,
9999,L,3.00,ART 185,Italian Renaissance Art,ART 233,4672,FA,Rnsance Art/W Wrld,
9999,L,3.00,ART 187,Survey: Modern Art,ART 234,4672,FA,Modern Art/W Wrld,
9999,L,3.00,ART EL,Art Elective,ART 250,4672,,Studio Art For Non-Art Majors,
9999,L,3.00,ART 181,Surv: Ancient & Medievl,ART 251,4672,FA,Art History I,
9999,L,3.00,ART 183,Renaiss - Modern Art,ART 252,4672,FA,Art History II,
9999,L,4.00,AST EL,Astronomy Elective,AST 155,4672,"NS, LS",Solar System Astronomy,
9999,L,4.00,AST EL,Astronomy Elective,AST 156,4672,"NS, LS",Stars Galax & Univ,
9999,L,3.00,BIO EL,Biology Elective,BIO 102,4672,NS,Contemporary Issues in Bio Sci,
9999,L,4.00,BIO EL,Biology Elective,BIO 103,4672,"NS, LS",Intro Biology,
9999,L,4.00,BIO 101,Concepts of Biology,BIO 105,4672,"UCTA,LS,NS",General Biology,22
9999,L,3.00,BIO EL,Biology Elective,BIO 106,4672,NS,Nature Study,
9999,L,3.00,BIO EL,Biology Elective,BIO 107,4672,NS,Brain Basics,
9999,L,4.00,BIO EL,Biology Elective,BIO 203,4672,,Organismal Biology,
9999,L,3.00,BIO 162,General Botany,BIO 204,4672,"NS,LS",Plant Biology,
9999,L,3.00,BIO 171,Animal Biology,BIO 210,4672,"NS,LS",Animal Biology,
9999,L,4.00,BIO EL,Biology Elective,BIO 231,4672,"NS, LS",Bacteriology,
9999,L,1.00-3.00,BIO EL,Biology Elective,BIO 260,4672,,Special Topics in Biology,8
9999,L,3.00,BUS EL,Business Elective,BUS 230,4672,,Bus/Econ Research & Comm,
9999,L,3.00,BUS EL,Business Elective,BUS 240,4672,,Intro Internatl Bus,
9999,L,4.00,CHI 101,1st Semester Chinese,CHI 101,4672,HU,Elementary Chinese I,
9999,L,4.00,CHI 105,2nd Semester Chinese,CHI 102,4672,HU,Elementary Chinese II,
9999,L,4.00,GEN EL,General Elective,CHI 201,4672,,Intermediate Chinese I,
9999,L,4.00,GEN EL,General Elective,CHI 202,4672,,Intermediate Chinese II,
9999,L,3.00,EDU EL,Education Elective,CHE 240,4672,,Comm Health Ed Foundations,
9999,L,4.00,CHE 123,Chemistry & Society,CHM 100,4672,NS,Contemporary Chemistry,
9999,L,5.00,CHE 145,General Chemistry I,CHM 103,4672,"UCTA,LS,NS",General Chemistry I,22
9999,L,5.00,CHE 155,General Chemistry II,CHM 104,4672,"LS,NS",General Chemistry II,
9999,L,1.00,GEN EL,General Elective,CLI 120,4672,,Intro to Clinical Lab Science,
9999,L,2.00,GEN EL,General Elective,CLI 200,4672,,Intro Clin Lab Sci,
9999,L,4.00,CPS EL,Computer Sciences Elective,CS 101,4672,MS,Intro to Computing,
9999,L,3.00,CPS EL,Computer Sciences Elective,CS 102,4672,AP,Web Development & Internet,
9999,L,1.00,CPS EL,Computer Sciences Elective,CS 103,4672,,Elementary Databases,
9999,L,1.00,CPS EL,Computer Sciences Elective,CS 104,4672,,Elementary Spreadsheets,
9999,L,4.00,CPS 216,Prb Slv/Prg Tech-C++,CS 120,4672,MS,Software Design I,
9999,L,4.00,CPS 270,Data Structures,CS 220,4672,AP,Software Design II,
9999,L,3.00,CPS EL,Computer Sciences Elective,CS 222,4672,MS,Cobol Programming,
9999,L,1.00-3.00,CPS EL,Computer Sciences Elective,CS 224,4672,MS,Intro to Prog Lang,8
9999,L,3.00,CPS EL,Computer Sciences Elective,CS 240,4672,EL,Unix & C Prgrm Env,
9999,L,3.00,CPS 260,Prog in Assembly Lang,CS 270,4672,MS,"Asmblr Prg, C Prg and Comp Org",
9999,L,4.00,CPS 270,Data Structures,CS 340,4672,AP,Soft Design III: Abstr Data Ty,
9999,L,1.00,EDU EL,Education Elective,CI 110,4672,,Tutoring Principls,
9999,L,1.00,EDU EL,Education Elective,CI 211,4672,,Levl I Clincl Exp,
9999,L,1.00,EDU EL,Education Elective,CI 212,4672,,Lev I Clncl Ex Hed,
9999,L,3.00,EDU EL,Education Elective,CI 213,4672,,Intr Erly Chd Educ,
9999,L,2.00,EDU EL,Education Elective,CI 225,4672,,Mth Tch El/Sc Pe-I,
9999,L,3.00,GEN EL,General Elective,DAN 101,4672,AP,Danish I,
9999,L,3.00,GEN EL,General Elective,DAN 102,4672,AP,Danish II,
9999,L,3.00,CTA 103,Intro Public Speaking,CST 110,4672,"UCTA,AP",Communicating Effectively,22
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 170,4672,,Telecm Media Litrc,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 190,4672,,Intro Comm Studies,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 210,4672,AP,Presentational Speaking,
9999,L,3.00,CTA 101,Interpersonal Comm,CST 230,4672,AP,Interpersonal Communication,
9999,L,3.00,CTA 110,Listening,CST 232,4672,AP,Listening,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 240,4672,,Computer Med Comm,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 250,4672,,Intro Sml Grp Comm,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 252,4672,,Interviewing,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 260,4672,,Professional Communication,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 270,4672,AP,Broadcast Announcing,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 272,4672,AP,Audio Production,
9999,L,1.00-3.00,CTA EL,Communication and Theatre Arts Elective,CST 273,4672,AP,Applied Audio,8
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 274,4672,AP,Television Production,
9999,L,1.00-3.00,CTA EL,Communication and Theatre Arts Elective,CST 275,4672,AP,Applied Television,8
9999,L,1.00,CTA EL,Communication and Theatre Arts Elective,CST 290,4672,,Research Tools/Cst,
9999,L,1.00-3.00,CTA EL,Communication and Theatre Arts Elective,CST 291,4672,AP,Particptn Cst Activities,8
9999,L,3.00,GEN EL,General Elective,CYC 210,4672,,Overview of Child &Youth Care,
9999,L,3.00,ECO 204,Economics - Micro,ECO 110,4672,SS,Microeconomics & Public Policy,
9999,L,3.00,ECO 203,Economics - Macro,ECO 120,4672,SS,Global Macroeconomics,
9999,L,3.00,ECO EL,Economics Elective,ECO 202,4672,SS,Contemporary Global Issues,
9999,L,3.00,EDU EL,Education Elective,ECE 213,4672,,Intro to Early Childhood Ed,
9999,L,3.00,GEN EL,General Elective,ERS 100,4672,"SS, ES",Int Ethnic/Racial Studies (Es),
9999,L,3.00,GEN EL,General Elective,ERS 110,4672,ES,Eth/Race Stereotype in Media,
9999,L,3.00,ENG EL,English Elective,ERS 207,4672,"HU, ES",Multicult U.S. Lit (Es),
9999,L,3.00,ENG EL,English Elective,ERS 210,4672,"HU, ES",Lit of Black America (Es),
9999,L,3.00,GEN EL,General Elective,ERS 215,4672,"SS, ES",African American Authors (Es),
9999,L,3.00,GEN EL,General Elective,ERS 251,4672,,Ethnic and Racial Relations,
9999,L,3.00,AIS EL,American Indian Studies Elective,ERS 253,4672,"SS, ES",Intro Wisconsin Indians (Es),
9999,L,3.00,SOC EL,Sociology Elective,ERS 280,4672,"SS, ES",Hmong Americans,
9999,L,1.00,EDU EL,Education Elective,EFN 200,4672,,Cooperatives,
9999,L,3.00,EDU EL,Education Elective,EFN 205,4672,ES,Understand Human Diffs (Es),
9999,L,1.00,CTA EL,Communication and Theatre Arts Elective,EFN 207,4672,,Rslvng Divrs Drama,
9999,L,2.00,EDU EL,Education Elective,EFN 210,4672,,Introduction to Education,
9999,L,2.00,EDU EL,Education Elective,EFN 222,4672,,Choice:Prob Solvng,
9999,L,1.00-3.00,EDU EL,Education Elective,EFN 290,4672,,Educational Forum,8
9999,L,2.00,EDU EL,Education Elective,EDM 202,4672,,Instrtnl T V Prod,
9999,L,3.00,EDU EL,Education Elective,EDM 203,4672,,Prod Visual Matrls,
9999,L,1.00,EDU EL,Education Elective,EDM 275,4672,,Microcmptr/Educ Ap,
9999,L,1.00-3.00,EDU EL,Education Elective,EDM 290,4672,,Education Forum,8
9999,L,4.00,GEO EL,Geography Elective,ESC 101,4672,NS,Earth Environments,
9999,L,4.00,GEO 123,Phy Geo: Wthr & Clim,ESC 121,4672,"LS,NS",Weather & Climate,
9999,L,4.00,GEO 124,Phys Geog: Landforms,ESC 122,4672,"NS,LS",Maps & Landforms,
9999,L,3.00,GLG 102,Historical Geology,ESC 209,4672,"NS,LS",Geol Evol of Earth,
9999,L,4.00,GEO EL,Geography Elective,ESC 221,4672,NS,Weather and Climate,
9999,L,4.00,GEO EL,Geography Elective,ESC 222,4672,NS,Earth Surface Process/Landform,
9999,L,3.00,GEO 107,Intro Maps & Air Photo,ESC 250,4672,"LS,NS",Maps & Gis,
9999,,3.00,NDC,No Degree Credit,ENG 050,4672,,Fund of Compositon,5
9999,L,3.00,ENG 102,"Crit Write, Read, and Research",ENG 110,4672,"UCTA,CR",College Writing,22
9999,L,3.00,ENG EL,English Elective,ENG 200,4672,HU,Lit & Human Experience,
9999,L,3.00,ENG 262,American Literature I,ENG 201,4672,HU,American Lit I,
9999,L,3.00,ENG 263,American Literature II,ENG 202,4672,HU,American Lit II,
9999,L,3.00,ENG 260,British Literature I,ENG 203,4672,HU,English Lit I,
9999,L,3.00,ENG 261,British Literature II,ENG 204,4672,HU,English Lit II,
9999,L,3.00,ENG 264,Western Lit Before 1665,ENG 205,4672,HU,Western Lit I,
9999,L,3.00,ENG 265,Western Lit After 1665,ENG 206,4672,HU,Western Lit II,
9999,L,3.00,ENG EL,English Elective,ENG 207,4672,HU,Multicult U.S. Lit (Es),
9999,L,3.00,ENG EL,English Elective,ENG 208,4672,HU,International Lit,
9999,L,3.00,ENG 278,Multicult Lit/Am (Es),ENG 210,4672,"ES,HU",Lit of Black America (Es),
9999,L,3.00,ENG 278,Multicult Lit/Am (Es),ENG 215,4672,"ES,HU",African American Authors (Es),
9999,L,3.00,ENG EL,English Elective,ENG 220,4672,HU,Women & Pop Culture,
9999,L,3.00,ENG 202,Writing About Lit,ENG 301,4672,AP,Foundations For Lit Studies,
9999,L,3.00,ENG 201,Intermediate Composition,ENG 303,4672,AP,Special Topics Writng/Rhetoric,
9999,L,3.00,ENG 203,Creative Writing I,ENG 305,4672,FA,Creative Writing,
9999,L,3.00,ENG 206,Technical Writing,ENG 308,4672,AP,Technical Writing,
9999,L,3.00,BIO EL,Biology Elective,ENV 201,4672,NS,Intro to Env Study,
9999,L,2.00,HES 206,Personal Health and Wellness,HED 101,4672,EL,Personal Health,
9999,L,3.00,HES EL,"Health, Exercise Science & Athletics Elective",HED 205,4672,,Intro to Health & Wellness Ed,
9999,L,3.00,HES EL,"Health, Exercise Science & Athletics Elective",HED 210,4672,,Foundations of Hed,
9999,L,2.00,HES EL,"Health, Exercise Science & Athletics Elective",HED 230,4672,,Nutrition For Fitness & Health,
9999,L,3.00,HES EL,"Health, Exercise Science & Athletics Elective",HED 240,4672,,Comm Hlth Educ Fnd,
9999,L,1.00-3.00,HES EL,"Health, Exercise Science & Athletics Elective",HED 250,4672,,Health Education Forum,8
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HED 251,4672,,Consum Hth/Safe Ed,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HED 252,4672,,Hth Pro/Dis Prvntn,
9999,L,3.00,BUS 110,Personal Finance,FIN 207,4672,AP,Personal Finance,
9999,L,3.00,HIS EL,History Elective,HIS 101,4672,SS,Global Origins of Modern World,
9999,L,3.00,HIS EL,History Elective,HIS 102,4672,SS,Global Transition & Change,
9999,L,3.00,HIS 105,Hist of Western Civ,HIS 151,4672,HU,World Hist to 1500,
9999,L,3.00,HIS 106,Hist of Western Civ,HIS 152,4672,HU,Roots Modern World,
9999,L,3.00,HIS EL,History Elective,HIS 200,4672,HU,Historiography & His Methods,
9999,L,3.00,HIS EL,History Elective,HIS 202,4672,SS,Contemporary Global Issues,
9999,L,3.00,HIS EL,History Elective,HIS 203,4672,SS,Cont Global Issues,
9999,L,3.00,HIS EL,History Elective,HIS 204,4672,HU,Ancient Literate Civilizations,
9999,L,3.00,HIS EL,History Elective,HIS 205,4672,HU,Ethics and Religion,
9999,L,4.00,GER 101,1st Sem German,GER 101,4672,HU,Elementary German I,
9999,L,4.00,GER 102,2nd Sem German,GER 102,4672,HU,Elementary German II,
9999,L,3.00,GER EL,German Elective,GER 200,4672,HU,The Medieval World,
9999,L,4.00,GER 201,3rd Sem German,GER 201,4672,HU,Intermediate German I,
9999,L,4.00,GER 202,4th Sem German,GER 202,4672,HU,Intermediate German II,
9999,L,3.00,HIS EL,History Elective,HIS 206,4672,SS,Life 20th Century,
9999,L,3.00,HIS EL,History Elective,HIS 210,4672,SS,Survey of the United States,
9999,L,3.00,HIS EL,History Elective,HIS 220,4672,SS,US Global Communty,
9999,L,3.00,HIS 290,History of  Wisconsin,HIS 229,4672,SS,Hist of Wisconsin,
